Datetime,PJME
2/11/2002 14:00,33363
2/11/2002 15:00,32856
2/11/2002 16:00,32583
2/11/2002 17:00,33095
2/11/2002 18:00,35248
2/11/2002 19:00,37767
2/11/2002 20:00,37439
2/11/2002 21:00,36723
2/11/2002 22:00,35136
2/11/2002 23:00,32750
2/12/2002 0:00,30412
2/12/2002 1:00,28681
2/12/2002 2:00,27904
2/12/2002 3:00,27700
2/12/2002 4:00,27856
2/12/2002 5:00,28556
2/12/2002 6:00,30714
2/12/2002 7:00,35018
2/12/2002 8:00,36610
2/12/2002 9:00,36276
2/12/2002 10:00,35632
2/12/2002 11:00,35310
2/12/2002 12:00,34804
2/12/2002 13:00,34095
2/12/2002 14:00,33607
2/12/2002 15:00,33087
2/12/2002 16:00,32840
2/12/2002 17:00,33316
2/12/2002 18:00,34872
2/12/2002 19:00,36454
2/12/2002 20:00,35998
2/12/2002 21:00,35227
2/12/2002 22:00,33693
2/12/2002 23:00,31145
2/13/2002 0:00,28344
2/13/2002 1:00,26429
2/13/2002 2:00,25705
2/13/2002 3:00,25384
2/13/2002 4:00,25360
2/13/2002 5:00,26096
2/13/2002 6:00,28337
2/13/2002 7:00,32278
2/13/2002 8:00,34546
2/13/2002 9:00,34462
2/13/2002 10:00,34285
2/13/2002 11:00,34251
2/13/2002 12:00,33839
2/13/2002 13:00,33388
2/13/2002 14:00,33078
2/13/2002 15:00,32510
2/13/2002 16:00,32294
2/13/2002 17:00,32667
2/13/2002 18:00,34724
2/13/2002 19:00,37179
2/13/2002 20:00,37039
2/13/2002 21:00,36673
2/13/2002 22:00,35397
2/13/2002 23:00,32899
2/14/2002 0:00,30560
2/14/2002 1:00,28862
2/14/2002 2:00,28180
2/14/2002 3:00,28230
2/14/2002 4:00,28455
2/14/2002 5:00,29315
2/14/2002 6:00,31786
2/14/2002 7:00,35969
2/14/2002 8:00,37829
2/14/2002 9:00,37176
2/14/2002 10:00,36123
2/14/2002 11:00,35658
2/14/2002 12:00,34664
2/14/2002 13:00,33852
2/14/2002 14:00,33220
2/14/2002 15:00,32546
2/14/2002 16:00,32105
2/14/2002 17:00,32371
2/14/2002 18:00,34175
2/14/2002 19:00,36572
2/14/2002 20:00,36307
2/14/2002 21:00,35849
2/14/2002 22:00,34348
2/14/2002 23:00,32063
2/15/2002 0:00,29865
2/15/2002 1:00,28309
2/15/2002 2:00,27354
2/15/2002 3:00,26960
2/15/2002 4:00,27001
2/15/2002 5:00,27617
2/15/2002 6:00,29739
2/15/2002 7:00,33470
2/15/2002 8:00,35195
2/15/2002 9:00,35328
2/15/2002 10:00,35044
2/15/2002 11:00,34669
2/15/2002 12:00,33984
2/15/2002 13:00,33047
2/15/2002 14:00,32545
2/15/2002 15:00,31985
2/15/2002 16:00,31467
2/15/2002 17:00,31672
2/15/2002 18:00,32976
2/15/2002 19:00,34488
2/15/2002 20:00,33657
2/15/2002 21:00,32818
2/15/2002 22:00,31353
2/15/2002 23:00,29410
2/16/2002 0:00,27196
2/16/2002 1:00,25243
2/16/2002 2:00,24250
2/16/2002 3:00,23700
2/16/2002 4:00,23364
2/16/2002 5:00,23479
2/16/2002 6:00,24063
2/16/2002 7:00,25333
2/16/2002 8:00,26563
2/16/2002 9:00,28413
2/16/2002 10:00,29328
2/16/2002 11:00,29428
2/16/2002 12:00,28788
2/16/2002 13:00,27920
2/16/2002 14:00,27094
2/16/2002 15:00,26209
2/16/2002 16:00,25801
2/16/2002 17:00,26146
2/16/2002 18:00,27800
2/16/2002 19:00,29972
2/16/2002 20:00,29705
2/16/2002 21:00,29171
2/16/2002 22:00,28429
2/16/2002 23:00,27055
2/17/2002 0:00,25396
2/17/2002 1:00,23893
2/17/2002 2:00,22974
2/17/2002 3:00,22540
2/17/2002 4:00,22390
2/17/2002 5:00,22472
2/17/2002 6:00,23060
2/17/2002 7:00,23974
2/17/2002 8:00,24735
2/17/2002 9:00,26167
2/17/2002 10:00,27158
2/17/2002 11:00,27674
2/17/2002 12:00,27889
2/17/2002 13:00,27722
2/17/2002 14:00,27311
2/17/2002 15:00,27134
2/17/2002 16:00,27163
2/17/2002 17:00,27844
2/17/2002 18:00,29936
2/17/2002 19:00,32312
2/17/2002 20:00,32444
2/17/2002 21:00,32040
2/17/2002 22:00,31219
2/17/2002 23:00,29751
2/18/2002 0:00,28431
2/18/2002 1:00,26858
2/18/2002 2:00,26346
2/18/2002 3:00,26083
2/18/2002 4:00,26239
2/18/2002 5:00,26899
2/18/2002 6:00,28456
2/18/2002 7:00,31047
2/18/2002 8:00,32497
2/18/2002 9:00,33494
2/18/2002 10:00,33798
2/18/2002 11:00,33911
2/18/2002 12:00,33249
2/18/2002 13:00,32201
2/18/2002 14:00,31405
2/18/2002 15:00,30621
2/18/2002 16:00,30223
2/18/2002 17:00,30498
2/18/2002 18:00,32114
2/18/2002 19:00,34852
2/18/2002 20:00,34959
2/18/2002 21:00,34417
2/18/2002 22:00,33016
2/18/2002 23:00,30685
2/19/2002 0:00,28615
2/19/2002 1:00,27125
2/19/2002 2:00,26484
2/19/2002 3:00,26408
2/19/2002 4:00,26607
2/19/2002 5:00,27433
2/19/2002 6:00,29799
2/19/2002 7:00,33978
2/19/2002 8:00,35514
2/19/2002 9:00,35106
2/19/2002 10:00,34093
2/19/2002 11:00,33407
2/19/2002 12:00,32551
2/19/2002 13:00,31776
2/19/2002 14:00,31346
2/19/2002 15:00,30708
2/19/2002 16:00,30431
2/19/2002 17:00,30940
2/19/2002 18:00,32642
2/19/2002 19:00,34597
2/19/2002 20:00,34113
2/19/2002 21:00,33370
2/19/2002 22:00,31636
2/19/2002 23:00,29061
2/20/2002 0:00,26635
2/20/2002 1:00,24800
2/20/2002 2:00,24012
2/20/2002 3:00,23579
2/20/2002 4:00,23541
2/20/2002 5:00,24159
2/20/2002 6:00,26259
2/20/2002 7:00,30330
2/20/2002 8:00,32339
2/20/2002 9:00,32545
2/20/2002 10:00,32568
2/20/2002 11:00,32511
2/20/2002 12:00,32123
2/20/2002 13:00,31700
2/20/2002 14:00,31324
2/20/2002 15:00,30815
2/20/2002 16:00,30713
2/20/2002 17:00,31094
2/20/2002 18:00,32556
2/20/2002 19:00,34058
2/20/2002 20:00,33342
2/20/2002 21:00,32430
2/20/2002 22:00,30716
2/20/2002 23:00,28031
2/21/2002 0:00,25617
2/21/2002 1:00,23724
2/21/2002 2:00,22799
2/21/2002 3:00,22331
2/21/2002 4:00,22214
2/21/2002 5:00,22739
2/21/2002 6:00,24739
2/21/2002 7:00,28807
2/21/2002 8:00,30599
2/21/2002 9:00,30754
2/21/2002 10:00,30945
2/21/2002 11:00,31107
2/21/2002 12:00,30888
2/21/2002 13:00,30470
2/21/2002 14:00,30360
2/21/2002 15:00,29963
2/21/2002 16:00,29820
2/21/2002 17:00,29890
2/21/2002 18:00,31028
2/21/2002 19:00,33037
2/21/2002 20:00,32844
2/21/2002 21:00,32100
2/21/2002 22:00,30408
2/21/2002 23:00,28116
2/22/2002 0:00,25925
2/22/2002 1:00,24195
2/22/2002 2:00,23123
2/22/2002 3:00,22683
2/22/2002 4:00,22659
2/22/2002 5:00,23336
2/22/2002 6:00,25318
2/22/2002 7:00,29390
2/22/2002 8:00,31356
2/22/2002 9:00,31597
2/22/2002 10:00,31681
2/22/2002 11:00,31687
2/22/2002 12:00,31548
2/22/2002 13:00,31073
2/22/2002 14:00,30753
2/22/2002 15:00,30366
2/22/2002 16:00,30078
2/22/2002 17:00,30568
2/22/2002 18:00,31821
2/22/2002 19:00,33424
2/22/2002 20:00,32816
2/22/2002 21:00,32085
2/22/2002 22:00,30821
2/22/2002 23:00,29008
2/23/2002 0:00,27165
2/23/2002 1:00,25464
2/23/2002 2:00,24548
2/23/2002 3:00,24038
2/23/2002 4:00,23955
2/23/2002 5:00,24275
2/23/2002 6:00,25117
2/23/2002 7:00,26553
2/23/2002 8:00,27813
2/23/2002 9:00,29221
2/23/2002 10:00,30280
2/23/2002 11:00,30264
2/23/2002 12:00,29638
2/23/2002 13:00,28660
2/23/2002 14:00,27694
2/23/2002 15:00,26829
2/23/2002 16:00,26416
2/23/2002 17:00,26594
2/23/2002 18:00,27946
2/23/2002 19:00,30614
2/23/2002 20:00,30779
2/23/2002 21:00,30426
2/23/2002 22:00,29701
2/23/2002 23:00,28580
2/24/2002 0:00,27185
2/24/2002 1:00,25676
2/24/2002 2:00,25019
2/24/2002 3:00,24698
2/24/2002 4:00,24626
2/24/2002 5:00,24879
2/24/2002 6:00,25461
2/24/2002 7:00,26352
2/24/2002 8:00,27028
2/24/2002 9:00,27982
2/24/2002 10:00,28209
2/24/2002 11:00,28015
2/24/2002 12:00,27591
2/24/2002 13:00,27061
2/24/2002 14:00,26271
2/24/2002 15:00,25657
2/24/2002 16:00,25366
2/24/2002 17:00,25659
2/24/2002 18:00,27262
2/24/2002 19:00,30315
2/24/2002 20:00,30751
2/24/2002 21:00,30553
2/24/2002 22:00,29456
2/24/2002 23:00,27743
2/25/2002 0:00,26075
2/25/2002 1:00,24745
2/25/2002 2:00,24250
2/25/2002 3:00,24201
2/25/2002 4:00,24462
2/25/2002 5:00,25381
2/25/2002 6:00,27670
2/25/2002 7:00,31796
2/25/2002 8:00,33694
2/25/2002 9:00,33348
2/25/2002 10:00,32835
2/25/2002 11:00,32368
2/25/2002 12:00,31898
2/25/2002 13:00,31147
2/25/2002 14:00,30881
2/25/2002 15:00,30410
2/25/2002 16:00,29951
2/25/2002 17:00,30431
2/25/2002 18:00,31816
2/25/2002 19:00,33935
2/25/2002 20:00,33797
2/25/2002 21:00,33012
2/25/2002 22:00,31212
2/25/2002 23:00,28766
2/26/2002 0:00,26137
2/26/2002 1:00,24677
2/26/2002 2:00,23875
2/26/2002 3:00,23608
2/26/2002 4:00,23657
2/26/2002 5:00,24404
2/26/2002 6:00,26737
2/26/2002 7:00,30708
2/26/2002 8:00,32494
2/26/2002 9:00,32157
2/26/2002 10:00,31723
2/26/2002 11:00,31527
2/26/2002 12:00,31440
2/26/2002 13:00,30751
2/26/2002 14:00,30637
2/26/2002 15:00,30306
2/26/2002 16:00,30062
2/26/2002 17:00,30323
2/26/2002 18:00,31208
2/26/2002 19:00,33101
2/26/2002 20:00,33133
2/26/2002 21:00,32284
2/26/2002 22:00,30513
2/26/2002 23:00,28204
2/27/2002 0:00,25851
2/27/2002 1:00,24195
2/27/2002 2:00,23490
2/27/2002 3:00,23312
2/27/2002 4:00,23513
2/27/2002 5:00,24197
2/27/2002 6:00,26633
2/27/2002 7:00,30915
2/27/2002 8:00,33400
2/27/2002 9:00,33828
2/27/2002 10:00,34092
2/27/2002 11:00,34326
2/27/2002 12:00,33980
2/27/2002 13:00,33394
2/27/2002 14:00,33096
2/27/2002 15:00,32907
2/27/2002 16:00,32727
2/27/2002 17:00,33488
2/27/2002 18:00,35401
2/27/2002 19:00,37692
2/27/2002 20:00,37820
2/27/2002 21:00,37183
2/27/2002 22:00,35611
2/27/2002 23:00,32810
2/28/2002 0:00,30375
2/28/2002 1:00,28797
2/28/2002 2:00,28259
2/28/2002 3:00,27955
2/28/2002 4:00,27994
2/28/2002 5:00,28624
2/28/2002 6:00,30807
2/28/2002 7:00,34637
2/28/2002 8:00,36013
2/28/2002 9:00,35811
2/28/2002 10:00,35551
2/28/2002 11:00,35189
2/28/2002 12:00,34576
2/28/2002 13:00,33770
2/28/2002 14:00,33193
2/28/2002 15:00,32290
2/28/2002 16:00,31796
2/28/2002 17:00,32038
2/28/2002 18:00,33522
2/28/2002 19:00,36105
2/28/2002 20:00,36434
2/28/2002 21:00,35866
2/28/2002 22:00,34631
2/28/2002 23:00,31986
3/1/2002 0:00,29584
3/1/2002 1:00,28135
3/1/2002 2:00,27420
3/1/2002 3:00,27273
3/1/2002 4:00,27422
3/1/2002 5:00,28313
3/1/2002 6:00,30574
3/1/2002 7:00,34530
3/1/2002 8:00,36111
3/1/2002 9:00,35533
3/1/2002 10:00,34782
3/1/2002 11:00,34167
3/1/2002 12:00,33418
3/1/2002 13:00,32422
3/1/2002 14:00,32009
3/1/2002 15:00,31263
3/1/2002 16:00,30577
3/1/2002 17:00,30478
3/1/2002 18:00,31386
3/1/2002 19:00,33634
3/1/2002 20:00,33412
3/1/2002 21:00,32836
3/1/2002 22:00,31664
3/1/2002 23:00,29944
3/2/2002 0:00,27961
3/2/2002 1:00,26243
3/2/2002 2:00,25597
3/2/2002 3:00,25168
3/2/2002 4:00,25187
3/2/2002 5:00,25444
3/2/2002 6:00,26162
3/2/2002 7:00,27329
3/2/2002 8:00,28447
3/2/2002 9:00,30289
3/2/2002 10:00,30856
3/2/2002 11:00,30753
3/2/2002 12:00,30370
3/2/2002 13:00,29658
3/2/2002 14:00,28916
3/2/2002 15:00,28400
3/2/2002 16:00,28263
3/2/2002 17:00,28932
3/2/2002 18:00,30231
3/2/2002 19:00,31529
3/2/2002 20:00,31050
3/2/2002 21:00,30335
3/2/2002 22:00,29147
3/2/2002 23:00,27549
3/3/2002 0:00,25693
3/3/2002 1:00,23910
3/3/2002 2:00,22688
3/3/2002 3:00,21919
3/3/2002 4:00,21376
3/3/2002 5:00,21263
3/3/2002 6:00,21491
3/3/2002 7:00,22231
3/3/2002 8:00,22881
3/3/2002 9:00,24668
3/3/2002 10:00,25947
3/3/2002 11:00,26647
3/3/2002 12:00,26921
3/3/2002 13:00,26930
3/3/2002 14:00,26500
3/3/2002 15:00,26006
3/3/2002 16:00,26015
3/3/2002 17:00,26847
3/3/2002 18:00,28292
3/3/2002 19:00,30228
3/3/2002 20:00,30512
3/3/2002 21:00,30005
3/3/2002 22:00,29089
3/3/2002 23:00,27405
3/4/2002 0:00,25775
3/4/2002 1:00,24705
3/4/2002 2:00,24311
3/4/2002 3:00,24315
3/4/2002 4:00,24727
3/4/2002 5:00,25673
3/4/2002 6:00,28106
3/4/2002 7:00,32524
3/4/2002 8:00,34629
3/4/2002 9:00,34785
3/4/2002 10:00,34722
3/4/2002 11:00,34681
3/4/2002 12:00,34382
3/4/2002 13:00,33964
3/4/2002 14:00,33723
3/4/2002 15:00,33563
3/4/2002 16:00,33349
3/4/2002 17:00,34164
3/4/2002 18:00,35762
3/4/2002 19:00,38470
3/4/2002 20:00,38883
3/4/2002 21:00,38201
3/4/2002 22:00,36620
3/4/2002 23:00,34018
3/5/2002 0:00,31635
3/5/2002 1:00,30169
3/5/2002 2:00,29559
3/5/2002 3:00,29398
3/5/2002 4:00,29590
3/5/2002 5:00,30391
3/5/2002 6:00,32895
3/5/2002 7:00,36529
3/5/2002 8:00,38175
3/5/2002 9:00,37615
3/5/2002 10:00,36957
3/5/2002 11:00,36508
3/5/2002 12:00,35552
3/5/2002 13:00,34732
3/5/2002 14:00,34491
3/5/2002 15:00,33878
3/5/2002 16:00,33405
3/5/2002 17:00,33382
3/5/2002 18:00,34520
3/5/2002 19:00,36935
3/5/2002 20:00,37358
3/5/2002 21:00,36590
3/5/2002 22:00,34853
3/5/2002 23:00,32234
3/6/2002 0:00,29781
3/6/2002 1:00,28068
3/6/2002 2:00,27206
3/6/2002 3:00,27024
3/6/2002 4:00,26966
3/6/2002 5:00,27491
3/6/2002 6:00,29578
3/6/2002 7:00,33323
3/6/2002 8:00,34955
3/6/2002 9:00,34662
3/6/2002 10:00,34109
3/6/2002 11:00,33801
3/6/2002 12:00,32950
3/6/2002 13:00,32182
3/6/2002 14:00,31708
3/6/2002 15:00,31183
3/6/2002 16:00,30501
3/6/2002 17:00,30378
3/6/2002 18:00,31222
3/6/2002 19:00,33455
3/6/2002 20:00,33788
3/6/2002 21:00,33233
3/6/2002 22:00,31455
3/6/2002 23:00,28944
3/7/2002 0:00,26810
3/7/2002 1:00,24990
3/7/2002 2:00,24114
3/7/2002 3:00,23832
3/7/2002 4:00,23887
3/7/2002 5:00,24660
3/7/2002 6:00,26974
3/7/2002 7:00,30662
3/7/2002 8:00,32284
3/7/2002 9:00,32213
3/7/2002 10:00,31781
3/7/2002 11:00,31712
3/7/2002 12:00,31211
3/7/2002 13:00,30819
3/7/2002 14:00,30584
3/7/2002 15:00,30173
3/7/2002 16:00,29564
3/7/2002 17:00,29846
3/7/2002 18:00,30806
3/7/2002 19:00,32574
3/7/2002 20:00,32873
3/7/2002 21:00,32010
3/7/2002 22:00,30338
3/7/2002 23:00,27807
3/8/2002 0:00,25547
3/8/2002 1:00,23967
3/8/2002 2:00,23247
3/8/2002 3:00,23052
3/8/2002 4:00,23186
3/8/2002 5:00,23914
3/8/2002 6:00,26072
3/8/2002 7:00,29738
3/8/2002 8:00,31646
3/8/2002 9:00,31800
3/8/2002 10:00,31434
3/8/2002 11:00,31282
3/8/2002 12:00,30897
3/8/2002 13:00,30443
3/8/2002 14:00,30043
3/8/2002 15:00,29618
3/8/2002 16:00,29109
3/8/2002 17:00,28907
3/8/2002 18:00,29267
3/8/2002 19:00,31007
3/8/2002 20:00,31058
3/8/2002 21:00,30098
3/8/2002 22:00,28635
3/8/2002 23:00,26715
3/9/2002 0:00,24581
3/9/2002 1:00,22917
3/9/2002 2:00,22452
3/9/2002 3:00,21315
3/9/2002 4:00,21135
3/9/2002 5:00,21091
3/9/2002 6:00,21833
3/9/2002 7:00,22868
3/9/2002 8:00,24294
3/9/2002 9:00,26248
3/9/2002 10:00,27636
3/9/2002 11:00,27749
3/9/2002 12:00,27496
3/9/2002 13:00,26915
3/9/2002 14:00,26361
3/9/2002 15:00,25800
3/9/2002 16:00,25636
3/9/2002 17:00,25921
3/9/2002 18:00,26702
3/9/2002 19:00,28408
3/9/2002 20:00,28444
3/9/2002 21:00,27745
3/9/2002 22:00,26659
3/9/2002 23:00,25091
3/10/2002 0:00,23338
3/10/2002 1:00,21598
3/10/2002 2:00,20671
3/10/2002 3:00,20298
3/10/2002 4:00,20191
3/10/2002 5:00,20511
3/10/2002 6:00,21220
3/10/2002 7:00,22134
3/10/2002 8:00,23267
3/10/2002 9:00,25125
3/10/2002 10:00,26475
3/10/2002 11:00,27072
3/10/2002 12:00,27361
3/10/2002 13:00,27418
3/10/2002 14:00,27010
3/10/2002 15:00,26603
3/10/2002 16:00,26475
3/10/2002 17:00,27033
3/10/2002 18:00,28638
3/10/2002 19:00,31382
3/10/2002 20:00,32412
3/10/2002 21:00,32116
3/10/2002 22:00,30808
3/10/2002 23:00,29048
3/11/2002 0:00,27564
3/11/2002 1:00,26091
3/11/2002 2:00,25615
3/11/2002 3:00,25169
3/11/2002 4:00,25328
3/11/2002 5:00,26233
3/11/2002 6:00,28558
3/11/2002 7:00,32413
3/11/2002 8:00,34166
3/11/2002 9:00,34548
3/11/2002 10:00,34316
3/11/2002 11:00,34115
3/11/2002 12:00,33527
3/11/2002 13:00,32885
3/11/2002 14:00,32319
3/11/2002 15:00,31609
3/11/2002 16:00,31125
3/11/2002 17:00,31232
3/11/2002 18:00,32430
3/11/2002 19:00,35226
3/11/2002 20:00,35567
3/11/2002 21:00,34771
3/11/2002 22:00,33136
3/11/2002 23:00,30579
3/12/2002 0:00,28109
3/12/2002 1:00,26578
3/12/2002 2:00,25860
3/12/2002 3:00,25470
3/12/2002 4:00,25413
3/12/2002 5:00,25877
3/12/2002 6:00,28031
3/12/2002 7:00,31711
3/12/2002 8:00,33642
3/12/2002 9:00,33974
3/12/2002 10:00,33893
3/12/2002 11:00,33805
3/12/2002 12:00,33535
3/12/2002 13:00,32737
3/12/2002 14:00,32319
3/12/2002 15:00,31282
3/12/2002 16:00,31409
3/12/2002 17:00,31531
3/12/2002 18:00,32553
3/12/2002 19:00,34065
3/12/2002 20:00,34348
3/12/2002 21:00,33374
3/12/2002 22:00,31434
3/12/2002 23:00,29024
3/13/2002 0:00,26483
3/13/2002 1:00,24815
3/13/2002 2:00,24055
3/13/2002 3:00,23566
3/13/2002 4:00,23498
3/13/2002 5:00,24037
3/13/2002 6:00,26094
3/13/2002 7:00,29959
3/13/2002 8:00,32413
3/13/2002 9:00,32955
3/13/2002 10:00,33110
3/13/2002 11:00,33402
3/13/2002 12:00,33171
3/13/2002 13:00,32924
3/13/2002 14:00,32717
3/13/2002 15:00,32396
3/13/2002 16:00,32270
3/13/2002 17:00,32566
3/13/2002 18:00,33599
3/13/2002 19:00,34679
3/13/2002 20:00,34494
3/13/2002 21:00,33505
3/13/2002 22:00,31696
3/13/2002 23:00,29085
3/14/2002 0:00,26515
3/14/2002 1:00,24771
3/14/2002 2:00,23887
3/14/2002 3:00,23367
3/14/2002 4:00,23362
3/14/2002 5:00,23814
3/14/2002 6:00,26034
3/14/2002 7:00,29409
3/14/2002 8:00,31288
3/14/2002 9:00,31359
3/14/2002 10:00,31178
3/14/2002 11:00,31232
3/14/2002 12:00,30880
3/14/2002 13:00,30682
3/14/2002 14:00,30530
3/14/2002 15:00,30189
3/14/2002 16:00,29779
3/14/2002 17:00,29647
3/14/2002 18:00,29796
3/14/2002 19:00,31738
3/14/2002 20:00,32263
3/14/2002 21:00,31631
3/14/2002 22:00,29864
3/14/2002 23:00,27378
3/15/2002 0:00,24822
3/15/2002 1:00,23114
3/15/2002 2:00,22144
3/15/2002 3:00,21784
3/15/2002 4:00,21759
3/15/2002 5:00,22270
3/15/2002 6:00,24279
3/15/2002 7:00,27710
3/15/2002 8:00,29869
3/15/2002 9:00,30572
3/15/2002 10:00,30728
3/15/2002 11:00,30886
3/15/2002 12:00,30710
3/15/2002 13:00,30405
3/15/2002 14:00,30418
3/15/2002 15:00,29954
3/15/2002 16:00,29465
3/15/2002 17:00,29297
3/15/2002 18:00,29337
3/15/2002 19:00,30779
3/15/2002 20:00,30943
3/15/2002 21:00,29886
3/15/2002 22:00,28434
3/15/2002 23:00,26422
3/16/2002 0:00,24042
3/16/2002 1:00,22265
3/16/2002 2:00,21189
3/16/2002 3:00,20542
3/16/2002 4:00,20175
3/16/2002 5:00,20243
3/16/2002 6:00,20798
3/16/2002 7:00,21652
3/16/2002 8:00,23139
3/16/2002 9:00,25261
3/16/2002 10:00,26822
3/16/2002 11:00,27445
3/16/2002 12:00,27352
3/16/2002 13:00,26973
3/16/2002 14:00,26783
3/16/2002 15:00,26183
3/16/2002 16:00,25722
3/16/2002 17:00,25807
3/16/2002 18:00,26333
3/16/2002 19:00,28119
3/16/2002 20:00,28665
3/16/2002 21:00,28132
3/16/2002 22:00,27189
3/16/2002 23:00,25885
3/17/2002 0:00,24299
3/17/2002 1:00,23144
3/17/2002 2:00,22169
3/17/2002 3:00,21930
3/17/2002 4:00,21762
3/17/2002 5:00,21978
3/17/2002 6:00,22654
3/17/2002 7:00,23304
3/17/2002 8:00,24554
3/17/2002 9:00,26529
3/17/2002 10:00,27980
3/17/2002 11:00,28448
3/17/2002 12:00,28642
3/17/2002 13:00,28927
3/17/2002 14:00,28766
3/17/2002 15:00,28716
3/17/2002 16:00,28739
3/17/2002 17:00,29534
3/17/2002 18:00,30691
3/17/2002 19:00,32202
3/17/2002 20:00,32286
3/17/2002 21:00,31701
3/17/2002 22:00,30335
3/17/2002 23:00,28456
3/18/2002 0:00,26338
3/18/2002 1:00,24818
3/18/2002 2:00,24161
3/18/2002 3:00,23907
3/18/2002 4:00,23962
3/18/2002 5:00,24686
3/18/2002 6:00,26802
3/18/2002 7:00,30460
3/18/2002 8:00,33163
3/18/2002 9:00,33989
3/18/2002 10:00,34192
3/18/2002 11:00,34502
3/18/2002 12:00,34192
3/18/2002 13:00,33867
3/18/2002 14:00,33670
3/18/2002 15:00,33262
3/18/2002 16:00,33213
3/18/2002 17:00,33495
3/18/2002 18:00,34258
3/18/2002 19:00,35275
3/18/2002 20:00,35318
3/18/2002 21:00,34186
3/18/2002 22:00,32305
3/18/2002 23:00,29570
3/19/2002 0:00,27080
3/19/2002 1:00,25282
3/19/2002 2:00,24429
3/19/2002 3:00,23952
3/19/2002 4:00,23959
3/19/2002 5:00,24600
3/19/2002 6:00,26763
3/19/2002 7:00,30191
3/19/2002 8:00,32801
3/19/2002 9:00,32605
3/19/2002 10:00,32076
3/19/2002 11:00,32020
3/19/2002 12:00,31944
3/19/2002 13:00,31498
3/19/2002 14:00,31204
3/19/2002 15:00,30919
3/19/2002 16:00,30827
3/19/2002 17:00,31336
3/19/2002 18:00,32479
3/19/2002 19:00,34262
3/19/2002 20:00,34414
3/19/2002 21:00,33598
3/19/2002 22:00,31807
3/19/2002 23:00,29380
3/20/2002 0:00,26811
3/20/2002 1:00,25124
3/20/2002 2:00,24263
3/20/2002 3:00,24051
3/20/2002 4:00,24028
3/20/2002 5:00,24731
3/20/2002 6:00,26815
3/20/2002 7:00,30504
3/20/2002 8:00,33161
3/20/2002 9:00,33906
3/20/2002 10:00,33993
3/20/2002 11:00,34117
3/20/2002 12:00,34228
3/20/2002 13:00,33870
3/20/2002 14:00,33710
3/20/2002 15:00,33415
3/20/2002 16:00,33171
3/20/2002 17:00,33414
3/20/2002 18:00,33877
3/20/2002 19:00,34970
3/20/2002 20:00,34896
3/20/2002 21:00,33778
3/20/2002 22:00,32209
3/20/2002 23:00,29554
3/21/2002 0:00,26884
3/21/2002 1:00,25285
3/21/2002 2:00,24446
3/21/2002 3:00,24131
3/21/2002 4:00,24045
3/21/2002 5:00,24778
3/21/2002 6:00,27071
3/21/2002 7:00,30483
3/21/2002 8:00,32456
3/21/2002 9:00,32647
3/21/2002 10:00,32327
3/21/2002 11:00,31998
3/21/2002 12:00,31456
3/21/2002 13:00,30872
3/21/2002 14:00,30516
3/21/2002 15:00,30141
3/21/2002 16:00,29800
3/21/2002 17:00,29851
3/21/2002 18:00,30423
3/21/2002 19:00,32499
3/21/2002 20:00,33590
3/21/2002 21:00,33263
3/21/2002 22:00,32158
3/21/2002 23:00,30120
3/22/2002 0:00,28061
3/22/2002 1:00,26972
3/22/2002 2:00,26605
3/22/2002 3:00,26738
3/22/2002 4:00,27098
3/22/2002 5:00,28034
3/22/2002 6:00,30377
3/22/2002 7:00,33655
3/22/2002 8:00,35541
3/22/2002 9:00,36064
3/22/2002 10:00,36058
3/22/2002 11:00,36017
3/22/2002 12:00,35510
3/22/2002 13:00,34820
3/22/2002 14:00,34390
3/22/2002 15:00,33682
3/22/2002 16:00,33372
3/22/2002 17:00,33378
3/22/2002 18:00,34161
3/22/2002 19:00,36168
3/22/2002 20:00,36660
3/22/2002 21:00,35792
3/22/2002 22:00,34412
3/22/2002 23:00,32500
3/23/2002 0:00,30371
3/23/2002 1:00,28642
3/23/2002 2:00,27701
3/23/2002 3:00,27270
3/23/2002 4:00,27220
3/23/2002 5:00,27381
3/23/2002 6:00,28120
3/23/2002 7:00,28678
3/23/2002 8:00,29682
3/23/2002 9:00,30934
3/23/2002 10:00,31505
3/23/2002 11:00,31392
3/23/2002 12:00,30615
3/23/2002 13:00,29684
3/23/2002 14:00,28764
3/23/2002 15:00,27783
3/23/2002 16:00,27135
3/23/2002 17:00,27083
3/23/2002 18:00,27687
3/23/2002 19:00,29683
3/23/2002 20:00,30887
3/23/2002 21:00,30369
3/23/2002 22:00,29547
3/23/2002 23:00,28113
3/24/2002 0:00,26451
3/24/2002 1:00,24893
3/24/2002 2:00,24024
3/24/2002 3:00,23751
3/24/2002 4:00,23660
3/24/2002 5:00,23831
3/24/2002 6:00,24454
3/24/2002 7:00,24830
3/24/2002 8:00,25607
3/24/2002 9:00,26712
3/24/2002 10:00,27068
3/24/2002 11:00,27106
3/24/2002 12:00,26736
3/24/2002 13:00,26424
3/24/2002 14:00,25905
3/24/2002 15:00,25640
3/24/2002 16:00,25568
3/24/2002 17:00,25877
3/24/2002 18:00,26832
3/24/2002 19:00,29026
3/24/2002 20:00,29997
3/24/2002 21:00,29532
3/24/2002 22:00,28185
3/24/2002 23:00,26545
3/25/2002 0:00,24797
3/25/2002 1:00,23467
3/25/2002 2:00,22863
3/25/2002 3:00,22606
3/25/2002 4:00,22653
